filename,subject_id,video_id,duration,num_lang,cohort,video_name,age_in_months,date_tested
00400001_GX010030_07.03.2023-07.09.2023_07.08.2023-10:00am,00400001,GX010030,832.85,1,release_1,00400001_GX010030_07.03.2023-07.09.2023_07.08.2023-10:00am,11.32890365448505,2023-07-08
00400001_GX010034_07.03.2023-07.09.2023_07.09.2023-10:30am,00400001,GX010034,768.79,1,release_1,00400001_GX010034_07.03.2023-07.09.2023_07.09.2023-10:30am,11.362126245847175,2023-07-09
00400001_GX010035_07.10.2023-07.16.2023_07.11.2023-5:50pm,00400001,GX010035,768.79,1,release_1,00400001_GX010035_07.10.2023-07.16.2023_07.11.2023-5:50pm,11.428571428571429,2023-07-11
00400001_GX010038_07.17.2023-07.23.2023_07.18.2023-7:53am,00400001,GX010038,1025.05,1,release_1,00400001_GX010038_07.17.2023-07.23.2023_07.18.2023-7:53am,11.661129568106311,2023-07-18
00400001_GX010039_07.17.2023-07.23.2023_07.19.2023-NA,00400001,GX010039,768.79,1,release_1,00400001_GX010039_07.17.2023-07.23.2023_07.19.2023-NA,11.694352159468439,2023-07-19
00400001_GX010040_07.17.2023-07.23.2023_07.20.2023-NA,00400001,GX010040,768.79,1,release_1,00400001_GX010040_07.17.2023-07.23.2023_07.20.2023-NA,11.727574750830565,2023-07-20
00400001_GX010041_07.31.2023-08.06.2023_08.01.2023-8:20am,00400001,GX010041,832.85,1,release_1,00400001_GX010041_07.31.2023-08.06.2023_08.01.2023-8:20am,12.12624584717608,2023-08-01
00400001_GX010042_07.31.2023-08.06.2023_08.01.2023-6:15pm,00400001,GX010042,832.85,1,release_1,00400001_GX010042_07.31.2023-08.06.2023_08.01.2023-6:15pm,12.12624584717608,2023-08-01
00400001_GX010043_07.31.2023-08.06.2023_08.03.2023-6:33pm,00400001,GX010043,832.85,1,release_1,00400001_GX010043_07.31.2023-08.06.2023_08.03.2023-6:33pm,12.192691029900331,2023-08-03
00400001_GX010044_07.31.2023-08.06.2023_08.06.2023-5:11pm,00400001,GX010044,704.73,1,release_1,00400001_GX010044_07.31.2023-08.06.2023_08.06.2023-5:11pm,12.29235880398671,2023-08-06
00400001_GX010045_07.31.2023-08.06.2023_08.06.2023-5:50pm,00400001,GX010045,768.79,1,release_1,00400001_GX010045_07.31.2023-08.06.2023_08.06.2023-5:50pm,12.29235880398671,2023-08-06
00400001_GX010046_08.07.2023-08.13.2023_08.07.2023-9:36am,00400001,GX010046,896.92,1,release_1,00400001_GX010046_08.07.2023-08.13.2023_08.07.2023-9:36am,12.325581395348836,2023-08-07
00400001_GX010047_08.07.2023-08.13.2023_08.07.2023-11:35am,00400001,GX010047,242.18,1,release_1,00400001_GX010047_08.07.2023-08.13.2023_08.07.2023-11:35am,12.325581395348836,2023-08-07
00400001_GX010048_08.07.2023-08.13.2023_08.07.2023-NA,00400001,GX010048,546.88,1,release_1,00400001_GX010048_08.07.2023-08.13.2023_08.07.2023-NA,NA,NA
00400001_GX010048_2_08.07.2023-08.13.2023_08.08.2023-9:00am,00400001,GX010048_2,896.92,1,release_1,00400001_GX010048_2_08.07.2023-08.13.2023_08.08.2023-9:00am,12.358803986710964,2023-08-08
00400001_GX010048_3_08.07.2023-08.13.2023_08.09.2023-NA,00400001,GX010048_3,896.92,1,release_1,00400001_GX010048_3_08.07.2023-08.13.2023_08.09.2023-NA,12.39202657807309,2023-08-09
00400001_GX010049_08.07.2023-08.13.2023_08.07.2023-NA,00400001,GX010049,16.85,1,release_1,00400001_GX010049_08.07.2023-08.13.2023_08.07.2023-NA,NA,NA
00400001_GX010049_08.14.2023-08.20.2023_08.16.2023-9:04am,00400001,GX010049,832.85,1,release_1,00400001_GX010049_08.14.2023-08.20.2023_08.16.2023-9:04am,12.624584717607974,2023-08-16
00400001_GX010050_08.14.2023-08.20.2023_08.16.2023-5:14pm,00400001,GX010050,603.07,1,release_1,00400001_GX010050_08.14.2023-08.20.2023_08.16.2023-5:14pm,12.624584717607974,2023-08-16
00400001_GX010051_08.14.2023-08.20.2023_08.19.2023-7:41am,00400001,GX010051,896.92,1,release_1,00400001_GX010051_08.14.2023-08.20.2023_08.19.2023-7:41am,12.724252491694351,2023-08-19
00400001_GX010052_08.14.2023-08.20.2023_08.19.2023-6:15pm,00400001,GX010052,832.85,1,release_1,00400001_GX010052_08.14.2023-08.20.2023_08.19.2023-6:15pm,12.724252491694351,2023-08-19
00400001_GX010053_08.21.2023-08.27.2023_08.21.2023-7:13am,00400001,GX010053,768.79,1,release_1,00400001_GX010053_08.21.2023-08.27.2023_08.21.2023-7:13am,12.790697674418604,2023-08-21
00400001_GX010054_08.07.2023-08.13.2023_08.07.2023-3:45pm,00400001,GX010054,768.79,1,release_1,00400001_GX010054_08.07.2023-08.13.2023_08.07.2023-3:45pm,12.325581395348836,2023-08-07
00400001_GX010054_08.21.2023-08.27.2023_08.22.2023-7:23am,00400001,GX010054,960.98,1,release_1,00400001_GX010054_08.21.2023-08.27.2023_08.22.2023-7:23am,12.82392026578073,2023-08-22
00400001_GX010055_08.21.2023-08.27.2023_08.22.2023-NA,00400001,GX010055,111.38,1,release_1,00400001_GX010055_08.21.2023-08.27.2023_08.22.2023-NA,12.82392026578073,2023-08-22
00400001_GX010056_08.21.2023-08.27.2023_08.24.2023-7:08am,00400001,GX010056,896.92,1,release_1,00400001_GX010056_08.21.2023-08.27.2023_08.24.2023-7:08am,12.890365448504983,2023-08-24
00400001_GX010057_08.21.2023-08.27.2023_08.25.2023-8:27am,00400001,GX010057,449.56,1,release_1,00400001_GX010057_08.21.2023-08.27.2023_08.25.2023-8:27am,12.92358803986711,2023-08-25
00400001_GX010058_08.21.2023-08.27.2023_08.25.2023-8:38am,00400001,GX010058,768.79,1,release_1,00400001_GX010058_08.21.2023-08.27.2023_08.25.2023-8:38am,12.92358803986711,2023-08-25
00400001_GX010059_08.21.2023-08.27.2023_08.26.2023-9:24am,00400001,GX010059,99.8,1,release_1,00400001_GX010059_08.21.2023-08.27.2023_08.26.2023-9:24am,12.956810631229235,2023-08-26
00400001_GX010060_08.21.2023-08.27.2023_08.26.2023-9:27am,00400001,GX010060,832.85,1,release_1,00400001_GX010060_08.21.2023-08.27.2023_08.26.2023-9:27am,12.956810631229235,2023-08-26
00400001_GX010061_08.28.2023-09.03.2023_08.31.2023-3:11pm,00400001,GX010061,768.79,1,release_1,00400001_GX010061_08.28.2023-09.03.2023_08.31.2023-3:11pm,13.122923588039866,2023-08-31
00400001_GX010062_08.28.2023-09.03.2023_08.28.2023-NA,00400001,GX010062,55.53,1,release_1,00400001_GX010062_08.28.2023-09.03.2023_08.28.2023-NA,NA,NA
00400001_GX010063_08.28.2023-09.03.2023_09.02.2023-9:36am,00400001,GX010063,768.79,1,release_1,00400001_GX010063_08.28.2023-09.03.2023_09.02.2023-9:36am,13.18936877076412,2023-09-02
00400001_GX010064_08.28.2023-09.03.2023_09.03.2023-8:22am,00400001,GX010064,1025.05,1,release_1,00400001_GX010064_08.28.2023-09.03.2023_09.03.2023-8:22am,13.222591362126245,2023-09-03
00400001_GX010064_09.04.2023-09.10.2023_09.04.2023-9:09am,00400001,GX010064,768.79,1,release_1,00400001_GX010064_09.04.2023-09.10.2023_09.04.2023-9:09am,13.25581395348837,2023-09-04
00400001_GX010065_09.04.2023-09.10.2023_09.05.2023-4:02pm,00400001,GX010065,832.85,1,release_1,00400001_GX010065_09.04.2023-09.10.2023_09.05.2023-4:02pm,13.289036544850498,2023-09-05
00400001_GX010066_09.04.2023-09.10.2023_09.06.2023-8:38am,00400001,GX010066,896.92,1,release_1,00400001_GX010066_09.04.2023-09.10.2023_09.06.2023-8:38am,13.322259136212624,2023-09-06
00400001_GX010067_09.04.2023-09.10.2023_09.06.2023-6:41pm,00400001,GX010067,822.53,1,release_1,00400001_GX010067_09.04.2023-09.10.2023_09.06.2023-6:41pm,13.322259136212624,2023-09-06
00400001_GX010068_09.04.2023-09.10.2023_09.07.2023-9:24am,00400001,GX010068,768.79,1,release_1,00400001_GX010068_09.04.2023-09.10.2023_09.07.2023-9:24am,13.35548172757475,2023-09-07
00400001_GX010069_09.04.2023-09.10.2023_09.10.2023-8:50am,00400001,GX010069,832.85,1,release_1,00400001_GX010069_09.04.2023-09.10.2023_09.10.2023-8:50am,13.455149501661129,2023-09-10
00400001_GX010069_09.11.2023-09.17.2023_09.11.2023-8:59am,00400001,GX010069,832.85,1,release_1,00400001_GX010069_09.11.2023-09.17.2023_09.11.2023-8:59am,13.488372093023255,2023-09-11
00400001_GX010070_09.11.2023-09.17.2023_09.12.2023-6:57pm,00400001,GX010070,896.92,1,release_1,00400001_GX010070_09.11.2023-09.17.2023_09.12.2023-6:57pm,13.52159468438538,2023-09-12
00400001_GX010071_09.11.2023-09.17.2023_09.17.2023-4:26pm,00400001,GX010071,832.85,1,release_1,00400001_GX010071_09.11.2023-09.17.2023_09.17.2023-4:26pm,13.687707641196013,2023-09-17
00400001_GX010071_09.18.2023-09.24.2023_09.19.2023-8:52am,00400001,GX010071,896.92,1,release_1,00400001_GX010071_09.18.2023-09.24.2023_09.19.2023-8:52am,13.754152823920265,2023-09-19
00400001_GX010072_09.18.2023-09.24.2023_09.22.2023-7:45am,00400001,GX010072,787.99,1,release_1,00400001_GX010072_09.18.2023-09.24.2023_09.22.2023-7:45am,13.853820598006644,2023-09-22
00400001_GX010073_09.18.2023-09.24.2023_09.23.2023-8:47am,00400001,GX010073,1025.05,1,release_1,00400001_GX010073_09.18.2023-09.24.2023_09.23.2023-8:47am,13.88704318936877,2023-09-23
00400001_GX010074_09.18.2023-09.24.2023_09.23.2023-NA,00400001,GX010074,832.85,1,release_1,00400001_GX010074_09.18.2023-09.24.2023_09.23.2023-NA,13.88704318936877,2023-09-23
00400001_GX010075_09.18.2023-09.24.2023_09.23.2023-7:03pm,00400001,GX010075,896.92,1,release_1,00400001_GX010075_09.18.2023-09.24.2023_09.23.2023-7:03pm,13.88704318936877,2023-09-23
00400001_GX010075_09.27_09.25.2023-10.01.2023_09.27.2023-6:49pm,00400001,GX010075_09.27,876.14,1,release_1,00400001_GX010075_09.27_09.25.2023-10.01.2023_09.27.2023-6:49pm,14.019933554817275,2023-09-27
00400001_GX010076_09.18.2023-09.24.2023_09.24.2023-am,00400001,GX010076,960.98,1,release_1,00400001_GX010076_09.18.2023-09.24.2023_09.24.2023-am,13.920265780730896,2023-09-24
00400001_GX010076_09.28_09.25.2023-10.01.2023_09.28.2023-8:31am,00400001,GX010076_09.28,198.57,1,release_1,00400001_GX010076_09.28_09.25.2023-10.01.2023_09.28.2023-8:31am,14.0531561461794,2023-09-28
00400001_GX010077_09.25.2023-10.01.2023_09.28.2023-6:20pm,00400001,GX010077,832.85,1,release_1,00400001_GX010077_09.25.2023-10.01.2023_09.28.2023-6:20pm,14.0531561461794,2023-09-28
00400001_GX010078_09.25.2023-10.01.2023_09.29.2023-7:58am,00400001,GX010078,960.98,1,release_1,00400001_GX010078_09.25.2023-10.01.2023_09.29.2023-7:58am,14.086378737541528,2023-09-29
00400001_GX010079_09.25.2023-10.01.2023_09.30.2023-8:34am,00400001,GX010079,896.92,1,release_1,00400001_GX010079_09.25.2023-10.01.2023_09.30.2023-8:34am,14.119601328903654,2023-09-30
00400001_GX010080_09.25.2023-10.01.2023_10.01.2023-8:24am,00400001,GX010080,960.98,1,release_1,00400001_GX010080_09.25.2023-10.01.2023_10.01.2023-8:24am,14.15282392026578,2023-10-01
00400001_GX010080_10.02.2023-10.08.2023_10.02.2023-5:15pm,00400001,GX010080,896.92,1,release_1,00400001_GX010080_10.02.2023-10.08.2023_10.02.2023-5:15pm,14.186046511627906,2023-10-02
00400001_GX010081_10.02.2023-10.08.2023_10.02.2023-NA,00400001,GX010081,6.68,1,release_1,00400001_GX010081_10.02.2023-10.08.2023_10.02.2023-NA,NA,NA
00400001_GX010082_10.02.2023-10.08.2023_10.02.2023-NA,00400001,GX010082,12.82,1,release_1,00400001_GX010082_10.02.2023-10.08.2023_10.02.2023-NA,NA,NA
00400001_GX010083_10.02.2023-10.08.2023_10.03.2023-6:49pm,00400001,GX010083,896.92,1,release_1,00400001_GX010083_10.02.2023-10.08.2023_10.03.2023-6:49pm,14.219269102990033,2023-10-03
00400001_GX010084_10.02.2023-10.08.2023_10.06.2023-8:03am,00400001,GX010084,832.85,1,release_1,00400001_GX010084_10.02.2023-10.08.2023_10.06.2023-8:03am,14.31893687707641,2023-10-06
00400001_GX010085_10.02.2023-10.08.2023_10.06.2023-4:27pm,00400001,GX010085,832.85,1,release_1,00400001_GX010085_10.02.2023-10.08.2023_10.06.2023-4:27pm,14.31893687707641,2023-10-06
00400001_GX010086_10.02.2023-10.08.2023_10.07.2023-5:21pm,00400001,GX010086,768.79,1,release_1,00400001_GX010086_10.02.2023-10.08.2023_10.07.2023-5:21pm,14.352159468438538,2023-10-07
00400001_GX010087_10.02.2023-10.08.2023_10.02.2023-NA,00400001,GX010087,5.21,1,release_1,00400001_GX010087_10.02.2023-10.08.2023_10.02.2023-NA,NA,NA
00400001_GX010088_10.09.2023-10.15.2023_10.09.2023-5:02pm,00400001,GX010088,748.15,1,release_1,00400001_GX010088_10.09.2023-10.15.2023_10.09.2023-5:02pm,14.41860465116279,2023-10-09
00400001_GX010089_1_10.09.2023-10.15.2023_10.09.2023-NA,00400001,GX010089_1,746.69,1,release_1,00400001_GX010089_1_10.09.2023-10.15.2023_10.09.2023-NA,14.41860465116279,2023-10-09
00400001_GX010089_2_10.09.2023-10.15.2023_10.10.2023-6:16pm,00400001,GX010089_2,1025.05,1,release_1,00400001_GX010089_2_10.09.2023-10.15.2023_10.10.2023-6:16pm,14.451827242524915,2023-10-10
00400001_GX010090_1_10.09.2023-10.15.2023_10.09.2023-5:32pm,00400001,GX010090_1,832.85,1,release_1,00400001_GX010090_1_10.09.2023-10.15.2023_10.09.2023-5:32pm,14.41860465116279,2023-10-09
00400001_GX010090_2_10.09.2023-10.15.2023_10.11.2023-8:51am,00400001,GX010090_2,896.92,1,release_1,00400001_GX010090_2_10.09.2023-10.15.2023_10.11.2023-8:51am,14.485049833887043,2023-10-11
00400001_GX010091_10.09.2023-10.15.2023_10.09.2023-NA,00400001,GX010091,768.79,1,release_1,00400001_GX010091_10.09.2023-10.15.2023_10.09.2023-NA,NA,NA
00400001_GX010092_10.09.2023-10.15.2023_10.13.2023-8:25am,00400001,GX010092,832.85,1,release_1,00400001_GX010092_10.09.2023-10.15.2023_10.13.2023-8:25am,14.551495016611295,2023-10-13
00400001_GX010092_10.16.2023-10.22.2023_10.16.2023-6:13pm,00400001,GX010092,701.38,1,release_1,00400001_GX010092_10.16.2023-10.22.2023_10.16.2023-6:13pm,14.651162790697674,2023-10-16
00400001_GX010093_10.09.2023-10.15.2023_10.14.2023-NA,00400001,GX010093,768.79,1,release_1,00400001_GX010093_10.09.2023-10.15.2023_10.14.2023-NA,14.58471760797342,2023-10-14
00400001_GX010093_10.16.2023-10.22.2023_10.17.2023-6:10pm,00400001,GX010093,832.85,1,release_1,00400001_GX010093_10.16.2023-10.22.2023_10.17.2023-6:10pm,14.6843853820598,2023-10-17
00400001_GX010094_10.16.2023-10.22.2023_10.19.2023-NA,00400001,GX010094,1089.11,1,release_1,00400001_GX010094_10.16.2023-10.22.2023_10.19.2023-NA,14.750830564784053,2023-10-19
00400001_GX010095_10.16.2023-10.22.2023_10.21.2023-9:42am,00400001,GX010095,768.79,1,release_1,00400001_GX010095_10.16.2023-10.22.2023_10.21.2023-9:42am,14.817275747508305,2023-10-21
00400001_GX010096_10.16.2023-10.22.2023_10.22.2023-9:25am,00400001,GX010096,1025.05,1,release_1,00400001_GX010096_10.16.2023-10.22.2023_10.22.2023-9:25am,14.85049833887043,2023-10-22
00400001_GX010097_10.23.2023-10.29.2023_10.25.2023-9:12am,00400001,GX010097,832.85,1,release_1,00400001_GX010097_10.23.2023-10.29.2023_10.25.2023-9:12am,14.95016611295681,2023-10-25
00400001_GX010098_10.23.2023-10.29.2023_10.26.2023-6:20pm,00400001,GX010098,832.85,1,release_1,00400001_GX010098_10.23.2023-10.29.2023_10.26.2023-6:20pm,14.983388704318935,2023-10-26
00400001_GX010099_10.23.2023-10.29.2023_10.29.2023-5:20pm,00400001,GX010099,954.29,1,release_1,00400001_GX010099_10.23.2023-10.29.2023_10.29.2023-5:20pm,15.083056478405314,2023-10-29
00400001_GX010100_10.23.2023-10.29.2023_10.29.2023-5:38pm,00400001,GX010100,896.92,1,release_1,00400001_GX010100_10.23.2023-10.29.2023_10.29.2023-5:38pm,15.083056478405314,2023-10-29
00400001_GX010101_10.30.2023-11.05.2023_11.02.2023-6:17pm,00400001,GX010101,676.81,1,release_1,00400001_GX010101_10.30.2023-11.05.2023_11.02.2023-6:17pm,15.21594684385382,2023-11-02
00400001_GX010102_10.30.2023-11.05.2023_11.04.2023-5:38pm,00400001,GX010102,832.85,1,release_1,00400001_GX010102_10.30.2023-11.05.2023_11.04.2023-5:38pm,15.282392026578073,2023-11-04
00400001_GX010103_10.30.2023-11.05.2023_11.05.2023-9:06am,00400001,GX010103,726.79,1,release_1,00400001_GX010103_10.30.2023-11.05.2023_11.05.2023-9:06am,15.315614617940199,2023-11-05
00400001_GX010104_11.06.2023-11.12.2023_11.06.2023-6:33pm,00400001,GX010104,767.3,1,release_1,00400001_GX010104_11.06.2023-11.12.2023_11.06.2023-6:33pm,15.348837209302324,2023-11-06
00400001_GX010105_11.06.2023-11.12.2023_11.08.2023-8:50am,00400001,GX010105,896.92,1,release_1,00400001_GX010105_11.06.2023-11.12.2023_11.08.2023-8:50am,15.415282392026578,2023-11-08
00400001_GX010106_11.06.2023-11.12.2023_11.09.2023-4:00pm,00400001,GX010106,711.98,1,release_1,00400001_GX010106_11.06.2023-11.12.2023_11.09.2023-4:00pm,15.448504983388704,2023-11-09
00400001_GX010107_11.06.2023-11.12.2023_11.09.2023-6:48pm,00400001,GX010107,1025.05,1,release_1,00400001_GX010107_11.06.2023-11.12.2023_11.09.2023-6:48pm,15.448504983388704,2023-11-09
00400001_GX010109_11.06.2023-11.12.2023_11.11.2023-5:41pm,00400001,GX010109,832.85,1,release_1,00400001_GX010109_11.06.2023-11.12.2023_11.11.2023-5:41pm,15.514950166112957,2023-11-11
00400001_GX010110_11.13.2023-11.19.2023_11.15.2023-NA,00400001,GX010110,768.79,1,release_1,00400001_GX010110_11.13.2023-11.19.2023_11.15.2023-NA,15.647840531561462,2023-11-15
00400001_GX010111_11.13.2023-11.19.2023_11.18.2023-10:23am,00400001,GX010111,704.73,1,release_1,00400001_GX010111_11.13.2023-11.19.2023_11.18.2023-10:23am,15.74750830564784,2023-11-18
00400001_GX010112_11.13.2023-11.19.2023_11.19.2023-8:38am,00400001,GX010112,848.68,1,release_1,00400001_GX010112_11.13.2023-11.19.2023_11.19.2023-8:38am,15.780730897009967,2023-11-19
00400001_GX010113_11.20.2023-11.26.2023_11.21.2023-6:14pm,00400001,GX010113,978.24,1,release_1,00400001_GX010113_11.20.2023-11.26.2023_11.21.2023-6:14pm,15.847176079734218,2023-11-21
00400001_GX010114_11.20.2023-11.26.2023_11.23.2023-8:33am,00400001,GX010114,768.79,1,release_1,00400001_GX010114_11.20.2023-11.26.2023_11.23.2023-8:33am,15.913621262458472,2023-11-23
00400001_GX010115_12.04.2023-12.10.2023_12.06.2023-6:17pm,00400001,GX010115,896.92,1,release_1,00400001_GX010115_12.04.2023-12.10.2023_12.06.2023-6:17pm,16.345514950166113,2023-12-06
00400001_GX010116_12.11.2023-12.17.2023_12.16.2023-NA,00400001,GX010116,300.37,1,release_1,00400001_GX010116_12.11.2023-12.17.2023_12.16.2023-NA,16.677740863787374,2023-12-16
00400001_GX010117_12.11.2023-12.17.2023_12.16.2023-8:34am,00400001,GX010117,704.73,1,release_1,00400001_GX010117_12.11.2023-12.17.2023_12.16.2023-8:34am,16.677740863787374,2023-12-16
00400001_GX010117_12.18.2023-12.24.2023_12.18.2023-6:23pm,00400001,GX010117,832.85,1,release_1,00400001_GX010117_12.18.2023-12.24.2023_12.18.2023-6:23pm,16.744186046511626,2023-12-18
00400001_GX010118_12.18.2023-12.24.2023_12.21.2023-8:43am,00400001,GX010118,832.85,1,release_1,00400001_GX010118_12.18.2023-12.24.2023_12.21.2023-8:43am,16.843853820598007,2023-12-21
00400001_GX010119_12.18.2023-12.24.2023_12.22.2023-8:32am,00400001,GX010119,704.73,1,release_1,00400001_GX010119_12.18.2023-12.24.2023_12.22.2023-8:32am,16.877076411960132,2023-12-22
00400001_GX010120_12.18.2023-12.24.2023_12.25.2023-6:17pm,00400001,GX010120,832.85,1,release_1,00400001_GX010120_12.18.2023-12.24.2023_12.25.2023-6:17pm,16.97674418604651,2023-12-25
00400001_GX010121_12.25.2023-12.31.2023_12.29.2023-6:34pm,00400001,GX010121,960.98,1,release_1,00400001_GX010121_12.25.2023-12.31.2023_12.29.2023-6:34pm,17.109634551495017,2023-12-29
00400001_GX010122_12.25.2023-12.31.2023_12.31.2023-8:19am,00400001,GX010122,832.85,1,release_1,00400001_GX010122_12.25.2023-12.31.2023_12.31.2023-8:19am,17.176079734219268,2023-12-31
00400001_GX010123-1_01.01.2024-01.07.2024_01.01.2024-9:45am,00400001,GX010123-1,832.85,1,release_1,00400001_GX010123-1_01.01.2024-01.07.2024_01.01.2024-9:45am,17.209302325581394,2024-01-01
00400001_GX010123-2_01.01.2024-01.07.2024_01.02.2024-5:36pm,00400001,GX010123-2,768.79,1,release_1,00400001_GX010123-2_01.01.2024-01.07.2024_01.02.2024-5:36pm,17.24252491694352,2024-01-02
00400001_GX010126_01.01.2024-01.07.2024_01.04.2024-6:26pm,00400001,GX010126,720.96,1,release_1,00400001_GX010126_01.01.2024-01.07.2024_01.04.2024-6:26pm,17.308970099667775,2024-01-04
00400001_GX010127_01.01.2024-01.07.2024_01.07.2024-9:26am,00400001,GX010127,832.85,1,release_1,00400001_GX010127_01.01.2024-01.07.2024_01.07.2024-9:26am,17.408637873754152,2024-01-07
00400001_GX010128_01.08.2024-01.14.2024_01.08.2024-10:53am,00400001,GX010128,704.73,1,release_1,00400001_GX010128_01.08.2024-01.14.2024_01.08.2024-10:53am,17.441860465116278,2024-01-08
00400001_GX010129_01.08.2024-01.14.2024_01.13.2024-8:27am,00400001,GX010129,756.99,1,release_1,00400001_GX010129_01.08.2024-01.14.2024_01.13.2024-8:27am,17.60797342192691,2024-01-13
00400001_GX010130_01.08.2024-01.14.2024_01.13.2024-8:43am,00400001,GX010130,896.92,1,release_1,00400001_GX010130_01.08.2024-01.14.2024_01.13.2024-8:43am,17.60797342192691,2024-01-13
00400001_GX010131_01.08.2024-01.14.2024_01.14.2024-8:28am,00400001,GX010131,559.16,1,release_1,00400001_GX010131_01.08.2024-01.14.2024_01.14.2024-8:28am,17.641196013289036,2024-01-14
00400001_GX010132_01.15.2024-01.21.2024_01.15.2024-8:30am,00400001,GX010132,832.85,1,release_1,00400001_GX010132_01.15.2024-01.21.2024_01.15.2024-8:30am,17.674418604651162,2024-01-15
00400001_GX010133_01.15.2024-01.21.2024_01.16.2024-NA,00400001,GX010133,768.79,1,release_1,00400001_GX010133_01.15.2024-01.21.2024_01.16.2024-NA,17.707641196013288,2024-01-16
00400001_GX010134_01.22.2024-01.28.2024_01.21.2024-10:15am,00400001,GX010134,610.84,1,release_1,00400001_GX010134_01.22.2024-01.28.2024_01.21.2024-10:15am,17.87375415282392,2024-01-21
00400001_GX010136_01.22.2024-01.28.2024_01.28.2024-6:45pm,00400001,GX010136,832.85,1,release_1,00400001_GX010136_01.22.2024-01.28.2024_01.28.2024-6:45pm,18.106312292358805,2024-01-28
00400001_GX010137_01.29.2024-02.04.2024_01.29.2024-5:17pm,00400001,GX010137,798.06,1,release_1,00400001_GX010137_01.29.2024-02.04.2024_01.29.2024-5:17pm,18.13953488372093,2024-01-29
00400001_GX010138_01.29.2024-02.04.2024_01.30.2024-6:05pm,00400001,GX010138,896.92,1,release_1,00400001_GX010138_01.29.2024-02.04.2024_01.30.2024-6:05pm,18.172757475083056,2024-01-30
00400001_GX010141_01.29.2024-02.04.2024_01.31.2024-5:59pm,00400001,GX010141,768.79,1,release_1,00400001_GX010141_01.29.2024-02.04.2024_01.31.2024-5:59pm,18.205980066445182,2024-01-31
00400001_GX010143_02.12.2024-02.18.2024_02.13.2024-6:55pm,00400001,GX010143,896.92,1,release_1,00400001_GX010143_02.12.2024-02.18.2024_02.13.2024-6:55pm,18.637873754152825,2024-02-13
00400001_GX010144_02.12.2024-02.18.2024_02.18.2024-8:55am,00400001,GX010144,768.79,1,release_1,00400001_GX010144_02.12.2024-02.18.2024_02.18.2024-8:55am,18.803986710963454,2024-02-18
00400001_GX010145_02.12.2024-02.18.2024_02.18.2024-9:35am,00400001,GX010145,113.05,1,release_1,00400001_GX010145_02.12.2024-02.18.2024_02.18.2024-9:35am,18.803986710963454,2024-02-18
00400001_GX010148_02.19.2024-02.25.2024_02.19.2024-8:30am,00400001,GX010148,768.79,1,release_1,00400001_GX010148_02.19.2024-02.25.2024_02.19.2024-8:30am,18.83720930232558,2024-02-19
00400001_GX010149_02.19.2024-02.25.2024_02.21.2024-6:10pm,00400001,GX010149,492.66,1,release_1,00400001_GX010149_02.19.2024-02.25.2024_02.21.2024-6:10pm,18.903654485049834,2024-02-21
00400001_GX010156_02.26.2024-03.03.2024_02.29.2204-6:54pm,00400001,GX010156,417.45,1,release_1,00400001_GX010156_02.26.2024-03.03.2024_02.29.2204-6:54pm,2203.3222591362123,2204-02-29
00400001_GX010157_02.26.2024-03.03.2024_02.29.2204-NA,00400001,GX010157,542.41,1,release_1,00400001_GX010157_02.26.2024-03.03.2024_02.29.2204-NA,2203.3222591362123,2204-02-29
00400001_GX010159_02.26.2024-03.03.2024_03.03.2024-NA,00400001,GX010159,623.53,1,release_1,00400001_GX010159_02.26.2024-03.03.2024_03.03.2024-NA,19.269102990033222,2024-03-03
00400001_GX010160_02.26.2024-03.03.2024_03.03.2024-NA,00400001,GX010160,768.79,1,release_1,00400001_GX010160_02.26.2024-03.03.2024_03.03.2024-NA,19.269102990033222,2024-03-03
00400001_GX010161_03.04.2024-03.10.2024_03.10.2024-9:05am,00400001,GX010161,832.85,1,release_1,00400001_GX010161_03.04.2024-03.10.2024_03.10.2024-9:05am,19.501661129568106,2024-03-10
00400001_GX010163_03.04.2024-03.10.2024_03.10.2024-9:35am,00400001,GX010163,188.96,1,release_1,00400001_GX010163_03.04.2024-03.10.2024_03.10.2024-9:35am,19.501661129568106,2024-03-10
00400001_GX010164_03.11.2024-03.17.2024_03.16.2024-NA,00400001,GX010164,183.42,1,release_1,00400001_GX010164_03.11.2024-03.17.2024_03.16.2024-NA,19.700996677740864,2024-03-16
00400001_GX010165_03.11.2024-03.17.2024_03.17.2024-6:36pm,00400001,GX010165,310.32,1,release_1,00400001_GX010165_03.11.2024-03.17.2024_03.17.2024-6:36pm,19.73421926910299,2024-03-17
00400001_GX010166_03.11.2024-03.17.2024_03.17.2024-6:52pm,00400001,GX010166,768.79,1,release_1,00400001_GX010166_03.11.2024-03.17.2024_03.17.2024-6:52pm,19.73421926910299,2024-03-17
00400001_GX010166_03.25.2024-03.31.2024_03.30.2024-5:07pm,00400001,GX010166,768.79,1,release_1,00400001_GX010166_03.25.2024-03.31.2024_03.30.2024-5:07pm,20.16611295681063,2024-03-30
00400001_GX010167_03.25.2024-03.31.2024_03.31.2024-9:20am,00400001,GX010167,704.73,1,release_1,00400001_GX010167_03.25.2024-03.31.2024_03.31.2024-9:20am,20.199335548172755,2024-03-31
